timestamp,request_id,agent_success,dijkstra_success,agent_hops,dijkstra_hops,agent_latency,agent_uplink,agent_downlink,agent_reliability,agent_cpu,agent_power,dijkstra_latency,dijkstra_uplink,dijkstra_downlink,dijkstra_reliability,dijkstra_cpu,dijkstra_power
1761796768.990525,req_3k2pawxse,True,True,1,1,5.9673243100262185,0.15,0.28,0.965775691488615,1,4,5.9673243100262185,0.15,0.28,0.965775691488615,1,4
1761796769.154201,req_qsb5w65xr,True,True,3,3,31.464531159255735,1.27,5.41,0.8294814435654039,19,15,31.464531159255735,1.27,5.41,0.8294814435654039,19,15
1761796769.325919,req_pmnvxlkgj,True,True,3,3,54.891245281257014,0.11,0.37,0.6254506369624286,3,9,54.891245281257014,0.11,0.37,0.6254506369624286,3,9
1761796769.404712,req_4cx26mwy9,True,True,1,1,6.622814992339757,11.94,23.1,0.9432524339781609,34,45,6.622814992339757,11.94,23.1,0.9432524339781609,34,45
1761796769.64697,req_rvbqcacy7,True,True,1,1,10.42819404811673,4.95,19.91,0.8224932642546413,6,24,6.532797501585021,4.95,19.91,0.9463141240217277,6,24
1761796769.8297641,req_3o12ciqgi,True,True,1,1,7.865141921349153,0.19,0.26,0.8545800424205128,2,8,7.865141921349153,0.19,0.26,0.8545800424205128,2,8
1761796770.033648,req_lyvaj016k,True,True,1,1,7.227505578302609,0.12,0.48,0.9229407855980508,2,5,7.227505578302609,0.12,0.48,0.9229407855980508,2,5
1761796770.1087098,req_k6vri9voa,True,True,1,1,7.291956757399213,1.02,14.02,0.9208018216278935,38,51,7.291956757399213,1.02,14.02,0.9208018216278935,38,51
1761796770.415902,req_id8en4o2m,True,True,1,1,9.525510430292918,2.52,6.51,0.8496605387088852,20,38,9.525510430292918,2.52,6.51,0.8496605387088852,20,38
1761796771.127861,req_4sgbqy17z,True,True,1,1,7.038256903944815,2.59,12.81,0.9292502056084445,29,21,7.038256903944815,2.59,12.81,0.9292502056084445,29,21
1761796772.3146582,req_y4wqvc723,True,True,1,1,10.824336877633911,2.87,6.21,0.8108468143565621,11,39,10.824336877633911,2.87,6.21,0.8108468143565621,11,39
1761796772.543037,req_z90cuu7s9,True,True,1,1,7.715181352926965,0.21,0.42,0.9068787423528427,3,4,7.715181352926965,0.21,0.42,0.9068787423528427,3,4
1761796772.712752,req_wjls3ybde,True,True,1,1,12.878208725900246,2.54,12.72,0.7530561284903255,18,13,12.878208725900246,2.54,12.72,0.7530561284903255,18,13
1761796772.900322,req_0isqxd9pj,True,True,3,3,32.88910129797091,1.37,5.74,0.8725673832224512,22,40,32.88910129797091,1.37,5.74,0.8725673832224512,22,40
1761796773.078243,req_cxdbghvnt,True,True,1,1,7.542064227790194,0.13,0.21,0.8645775159786928,6,5,7.542064227790194,0.13,0.21,0.8645775159786928,6,5
1761796773.31549,req_vkb5wjvxk,True,True,1,1,10.004039688408284,17.3,58.9,0.8351487479135608,39,71,10.004039688408284,17.3,58.9,0.8351487479135608,39,71
1761796773.464205,req_nzyfdlvd1,True,True,1,1,5.564766017817419,0.85,1.79,0.8955371468626055,6,19,5.564766017817419,0.85,1.79,0.8955371468626055,6,19
1761796773.761565,req_lf2msiu6j,True,True,1,1,12.10160296907296,14.45,72.25,0.7744069976131217,28,49,12.10160296907296,14.45,72.25,0.7744069976131217,28,49
1761796773.949909,req_6d9eb05ow,True,True,1,1,9.042746310191628,0.22,0.28,0.8645562865674379,3,4,9.042746310191628,0.22,0.28,0.8645562865674379,3,4
1761796774.034341,req_qqi55enu6,True,True,1,1,9.967754392223348,16.33,25.99,0.8362403910573956,24,69,9.967754392223348,16.33,25.99,0.8362403910573956,24,69
1761796774.2020411,req_ztynskcx8,True,True,1,1,6.266095326615318,1.64,10.58,0.9554437069842739,37,55,6.266095326615318,1.64,10.58,0.9554437069842739,37,55
1761796774.2917929,req_ot3ggw08k,True,True,1,1,10.024505163707804,5.48,53.76,0.8345336727432993,20,65,10.024505163707804,5.48,53.76,0.8345336727432993,20,65
1761796774.4568179,req_dwpo8p03j,True,True,1,1,9.817781759408438,1.08,14.77,0.8407674751897434,35,38,9.817781759408438,1.08,14.77,0.8407674751897434,35,38
1761796774.62356,req_iqqv0vohh,True,True,1,1,6.172354696225559,0.1,0.2,0.9586734538064138,3,3,6.172354696225559,0.1,0.2,0.9586734538064138,3,3
1761796774.856944,req_y22fpzkiy,True,True,1,1,11.791024736044879,2.47,14.14,0.7831140855330826,5,13,11.791024736044879,2.47,14.14,0.7831140855330826,5,13
1761796774.9385111,req_89a7ikolf,True,True,1,1,12.40776663288883,9.23,39.44,0.7659184333535562,20,79,10.409776923311806,9.23,39.44,0.8230387716744296,20,79
1761796775.10655,req_e2yo7lsy0,True,True,1,1,9.669198469248105,3.55,16.02,0.8452767885111429,15,27,9.669198469248105,3.55,16.02,0.8452767885111429,15,27
1761796775.190797,req_716c6mo0z,True,True,1,1,9.896483242306957,1.67,9.42,0.8383887392672551,16,44,9.896483242306957,1.67,9.42,0.8383887392672551,16,44
1761796775.3525178,req_onf61cnkh,True,True,1,1,7.322973690855592,0.12,0.28,0.9197742192921755,4,6,7.322973690855592,0.12,0.28,0.9197742192921755,4,6
1761796775.434783,req_k0k90wrg7,True,True,1,1,9.089796784157494,1.64,1.04,0.7888077235446483,8,15,9.089796784157494,1.64,1.04,0.7888077235446483,8,15
1761796775.685502,req_n24u4k6dd,True,True,1,1,10.672082567943068,2.42,13.05,0.8153033939927916,31,57,10.672082567943068,2.42,13.05,0.8153033939927916,31,57
1761796775.904778,req_zrualex6o,True,True,1,1,6.385130164586936,0.86,1.43,0.8694758797634493,15,11,6.385130164586936,0.86,1.43,0.8694758797634493,15,11
1761796775.985158,req_8718v3ate,False,False,0,0,0,7.08,32.85,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1761796776.1528618,req_3i96qoikk,True,True,1,1,7.881837573219987,2.72,19.64,0.901454100126651,13,35,7.881837573219987,2.72,19.64,0.901454100126651,13,35
1761796776.249969,req_6z2xv9h0l,True,True,1,1,9.76296148277751,0.81,1.35,0.7699215800744742,6,10,9.76296148277751,0.81,1.35,0.7699215800744742,6,10
1761796776.446933,req_nif9yfnw9,True,True,1,1,5.86742604615113,2.82,16.65,0.9692551998169388,16,27,5.86742604615113,2.82,16.65,0.9692551998169388,16,27
1761796776.532883,req_p5z6t8ghm,True,True,1,1,10.00953635869228,3.6,8.17,0.834983504920259,12,15,10.00953635869228,3.6,8.17,0.834983504920259,12,15
1761796776.708979,req_egt0p9lte,True,True,3,2,22.95348855250418,0.05,0.15,0.8925726281304036,1,1,19.05349349760424,0.05,0.15,0.8524521780485899,1,1
1761796777.008339,req_a53lgb2jd,True,True,1,1,11.962293515307914,4.8,11.59,0.7783005124840305,9,27,11.962293515307914,4.8,11.59,0.7783005124840305,9,27
1761796777.203347,req_7lh5cng5o,True,True,1,1,8.99906560795483,2.99,9.08,0.8659168753795531,14,46,8.99906560795483,2.99,9.08,0.8659168753795531,14,46
1761796777.289752,req_wklu9qkfh,True,True,2,2,42.84221403243258,0.12,0.39,0.7820041098696893,4,6,42.84221403243258,0.12,0.39,0.7820041098696893,4,6
1761796777.459188,req_wi8u21pvm,True,True,1,1,7.943946169839092,0.14,0.16,0.8994407819972442,3,4,7.943946169839092,0.14,0.16,0.8994407819972442,3,4
1761796777.543964,req_s6bqhnwdn,True,True,1,1,7.659861194240872,2.57,9.34,0.9086866143007456,16,48,6.482708753396871,2.57,9.34,0.9480220522578613,16,48
1761796777.712866,req_k29gw9c4h,True,True,1,1,8.931081173921372,1.67,13.84,0.8680387501735534,14,32,8.931081173921372,1.67,13.84,0.8680387501735534,14,32
1761796777.933929,req_5lrhfj3as,True,True,2,2,39.02764657755035,0.27,0.27,0.7855357056952916,5,10,39.02764657755035,0.27,0.27,0.7855357056952916,5,10
1761796778.013271,req_ybdcpjwdm,True,True,1,1,7.489170870149158,1.94,6.15,0.9142875495920751,13,28,7.489170870149158,1.94,6.15,0.9142875495920751,13,28
1761796778.184455,req_uylqtk9ir,True,True,1,1,9.08433259230457,2.65,5.19,0.8632629224218356,16,35,7.908627492083574,2.65,5.19,0.9005851234714013,16,35
1761796778.269771,req_vzlht0d1l,True,True,1,1,9.702909474048358,0.18,0.06,0.8442515860523594,3,1,9.702909474048358,0.18,0.06,0.8442515860523594,3,1
1761796778.442662,req_npzf383hq,True,True,1,1,11.25727137276768,0.26,0.27,0.7983072189882899,4,4,11.25727137276768,0.26,0.27,0.7983072189882899,4,4
1761796778.529807,req_7bwkzo3p9,True,True,1,1,6.095606750852004,1.75,8.83,0.9613258601634793,15,28,6.095606750852004,1.75,8.83,0.9613258601634793,15,28
1761796778.800776,req_z4tn6w7jc,True,True,2,2,44.040501095604284,0.11,0.18,0.7870420055991793,3,4,42.50348632518198,0.11,0.18,0.7875865567330728,3,4
1761796779.017621,req_nwjui97mo,True,True,1,1,6.12224656196572,2.41,11.61,0.9604043586933545,17,41,6.12224656196572,2.41,11.61,0.9604043586933545,17,41
1761796779.289974,req_k1emmom1l,True,True,1,1,6.867699007687563,7.8,61.71,0.934973432742063,46,56,6.867699007687563,7.8,61.71,0.934973432742063,46,56
1761796780.045196,req_27pvf87vp,True,True,1,1,6.916479463309146,2.05,12.97,0.9333329700873714,40,31,6.916479463309146,2.05,12.97,0.9333329700873714,40,31
1761796781.6340501,req_isleqrgmb,True,True,1,1,10.820554745167916,0.17,0.45,0.8109572241551272,1,3,10.820554745167916,0.17,0.45,0.8109572241551272,1,3
1761796781.820081,req_6znggiya8,True,True,1,1,4.567309379065745,0.39,0.36,0.9623056669758037,6,8,4.567309379065745,0.39,0.36,0.9623056669758037,6,8
1761796781.987463,req_i0k0tr10r,True,True,1,1,8.093921856272846,0.21,0.34,0.8945976750785803,1,2,8.093921856272846,0.21,0.34,0.8945976750785803,1,2
1761796782.179411,req_s5ejufykz,True,True,1,1,5.646388638192888,0.5,0.48,0.9256399054456216,2,9,5.646388638192888,0.5,0.48,0.9256399054456216,2,9
1761796782.405478,req_36q047h3a,True,True,1,1,6.991516355076955,1.12,1.35,0.8507009784906139,14,16,6.991516355076955,1.12,1.35,0.8507009784906139,14,16
1761796782.4928021,req_uzugv3q0y,True,True,1,1,11.105973458046808,7.93,61.54,0.8026672419636377,44,78,9.713237192083454,7.93,61.54,0.843937753473182,44,78
1761796782.769388,req_sw80h8a37,True,True,1,1,6.608752890331807,1.71,6.3,0.9437300628944089,8,20,6.608752890331807,1.71,6.3,0.9437300628944089,8,20
1761796782.967507,req_puiv7kguf,True,True,2,2,38.49466331664678,1.79,0.57,0.7795713479264056,6,10,36.957648546224476,1.79,0.57,0.7801107301429127,6,10
1761796783.048865,req_ek730p1tz,True,True,1,1,6.807954586340906,2.55,8.59,0.9369865369391307,15,30,6.257960212006564,2.55,8.59,0.9557235631482961,15,30
1761796783.2325592,req_5vghtvp7n,True,True,1,1,10.825804611390005,1.37,8.01,0.8108039716277867,39,53,10.825804611390005,1.37,8.01,0.8108039716277867,39,53
1761796783.4491782,req_3teh6q4v3,True,True,1,1,6.749053305225606,1.85,7.27,0.9389754743781178,23,24,6.749053305225606,1.85,7.27,0.9389754743781178,23,24
1761796783.5364501,req_7w6ml1fiv,True,True,1,1,6.076794523227132,0.19,0.43,0.9619771291838766,3,5,6.076794523227132,0.19,0.43,0.9619771291838766,3,5
1761796783.711551,req_v6y8zncfc,True,True,1,1,9.579363000523681,1.68,13.41,0.8480149038763002,31,44,9.579363000523681,1.68,13.41,0.8480149038763002,31,44
1761796783.88757,req_weijjos54,True,True,1,1,10.697825423105117,0.26,0.48,0.8145481674585664,1,2,10.697825423105117,0.26,0.48,0.8145481674585664,1,2
1761796784.076011,req_3qcyzeech,True,True,1,1,9.979824172397453,1.5,9.29,0.8358771134304311,24,40,9.979824172397453,1.5,9.29,0.8358771134304311,24,40
1761796784.163568,req_kahsie5yl,True,True,1,1,8.74222298337253,10.5,44.4,0.8739605624484147,42,42,8.74222298337253,10.5,44.4,0.8739605624484147,42,42
1761796784.3409972,req_m9sdaahd4,True,True,1,1,3.9506481018707906,0.41,0.33,0.9839075578008627,4,10,3.9506481018707906,0.41,0.33,0.9839075578008627,4,10
1761796784.547315,req_h87fytbev,True,True,1,1,12.310678709942762,2.09,19.63,0.7686001285817595,15,36,12.310678709942762,2.09,19.63,0.7686001285817595,15,36
1761796784.6426618,req_mr3to5xoq,True,True,1,1,6.61146585101917,0.39,0.21,0.894032840058864,2,5,6.61146585101917,0.39,0.21,0.894032840058864,2,5
1761796784.8506749,req_11tfqudmn,True,True,1,1,9.213045181727646,5.02,25.24,0.859272114552643,47,54,9.213045181727646,5.02,25.24,0.859272114552643,47,54
1761796785.0363069,req_r3kkqf2yj,True,True,1,1,7.673969624413648,1.65,1.94,0.8300553393662244,6,19,7.673969624413648,1.65,1.94,0.8300553393662244,6,19
1761796785.1206741,req_gb5jeaymp,True,True,1,1,9.032236897196086,4.09,10.31,0.8648834436983083,13,36,8.304501182582966,4.09,10.31,0.8878415003013191,13,36
1761796785.294236,req_kl188hmhe,True,True,1,1,11.143203089435454,0.19,0.39,0.8015921743635784,4,4,11.143203089435454,0.19,0.39,0.8015921743635784,4,4
1761796785.382275,req_88u0qqy2t,True,True,1,1,11.19202184985284,2.86,16.92,0.8001846330781869,18,40,9.868730219744068,2.86,16.92,0.8392267994316938,18,40
1761796785.7184892,req_dp2kmm9nu,True,True,1,1,5.331097193735204,1.65,0.88,0.9031022493999542,8,14,5.331097193735204,1.65,0.88,0.9031022493999542,8,14
1761796785.9424179,req_vun2fx3hp,True,True,2,2,42.69521837982112,1.05,9.83,0.7844218148610991,31,49,42.69521837982112,1.05,9.83,0.7844218148610991,31,49
1761796786.1270342,req_igsgyqgsx,True,True,1,1,9.050381923850168,3.19,9.2,0.8643186681870024,13,30,7.728052010328235,3.19,9.2,0.9064586431640043,13,30
1761796786.216164,req_tga7nrhvp,True,True,1,1,7.286717686637201,16.89,26.81,0.9209755072589489,28,72,7.286717686637201,16.89,26.81,0.9209755072589489,28,72
1761796786.397368,req_rbaphkcdl,True,True,1,1,10.690516625012465,0.37,0.18,0.7719321676929767,2,10,10.690516625012465,0.37,0.18,0.7719321676929767,2,10
1761796786.6256409,req_m5opxqj0x,True,True,3,3,29.311909725075754,0.29,0.35,0.8739681152097125,1,3,29.311909725075754,0.29,0.35,0.8739681152097125,1,3
1761796786.6976562,req_hjuubhwuk,True,True,1,1,6.37646385356799,0.92,0.79,0.8697471874258172,5,14,6.37646385356799,0.92,0.79,0.8697471874258172,5,14
1761796786.886548,req_k72iggfy1,True,True,1,1,5.980048061893311,1.67,0.92,0.8822483115503291,10,19,5.980048061893311,1.67,0.92,0.8822483115503291,10,19
1761796786.981556,req_po8oeub76,True,True,1,1,10.636000053827697,2.35,7.54,0.8163631371953578,14,48,10.636000053827697,2.35,7.54,0.8163631371953578,14,48
1761796787.161223,req_jkyrxbvad,True,True,1,1,8.748653312018957,1.53,5.19,0.8737582711326515,14,50,8.748653312018957,1.53,5.19,0.8737582711326515,14,50
1761796787.251117,req_igireqoki,True,True,1,1,5.226519459903743,9.39,24.22,0.9918784588179069,40,74,5.226519459903743,9.39,24.22,0.9918784588179069,40,74
1761796787.4252539,req_tufqp4nar,True,True,1,1,7.98526179371605,1.24,13.06,0.8981039819430473,13,11,7.98526179371605,1.24,13.06,0.8981039819430473,13,11
1761796787.616452,req_1hb32frga,True,True,1,1,5.670509488952459,1.73,0.98,0.8921345280249375,7,15,5.670509488952459,1.73,0.98,0.8921345280249375,7,15
1761796787.70857,req_uq0kyw5ge,True,True,1,1,7.142491222532852,2.54,13.24,0.925769788281811,5,32,7.142491222532852,2.54,13.24,0.925769788281811,5,32
1761796787.917846,req_lpg1idi02,True,True,1,1,6.078121848592939,1.21,1.1,0.8791388883546792,5,15,6.078121848592939,1.21,1.1,0.8791388883546792,5,15
1761796788.104961,req_yq0r1vnfd,True,True,1,1,10.501097018356074,0.81,1.85,0.7497319827434669,7,18,10.501097018356074,0.81,1.85,0.7497319827434669,7,18
1761796788.194431,req_c8a0naqr4,True,True,1,1,6.51490440200654,0.5,0.14,0.8971460959267968,5,8,6.51490440200654,0.5,0.14,0.8971460959267968,5,8
1761796788.491044,req_gbhe6rr7k,True,True,1,1,8.846107502319079,1.57,1.47,0.7957582302750902,10,20,8.846107502319079,1.57,1.47,0.7957582302750902,10,20
1761796788.72787,req_b1vn5xa96,True,True,1,1,7.560856539787039,3.04,7.16,0.9119311041720837,7,31,7.560856539787039,3.04,7.16,0.9119311041720837,7,31
1761796788.917086,req_9ych9cokn,True,True,2,2,43.40908139513454,1.62,9.93,0.7727501549289503,16,31,43.40908139513454,1.62,9.93,0.7727501549289503,16,31
1761796789.00302,req_mn2gq9svv,True,True,1,1,9.814033235047951,13.38,47.13,0.840880941790594,22,74,9.814033235047951,13.38,47.13,0.840880941790594,22,74
1761796789.187555,req_uhym5m12e,True,True,1,1,10.098263563695273,2.56,12.77,0.8323206728717479,16,58,10.098263563695273,2.56,12.77,0.8323206728717479,16,58
1761796789.275753,req_lmqozj5b9,True,True,1,1,7.262423751001293,0.28,0.14,0.9217813278946103,3,5,7.262423751001293,0.28,0.14,0.9217813278946103,3,5
1761796789.460586,req_ka0xkq6fb,True,True,1,1,7.230602708151733,1.99,11.77,0.9228378865061929,22,58,7.230602708151733,1.99,11.77,0.9228378865061929,22,58
1761796789.548204,req_erd8n8opf,True,True,1,1,9.537658691144106,2.17,13.99,0.849289031628844,21,25,9.463925119700892,2.17,13.99,0.85154638635992,21,25
1761796789.769234,req_365x9bi7e,True,True,1,1,9.027493572746177,0.21,0.12,0.8650311435287905,2,3,9.027493572746177,0.21,0.12,0.8650311435287905,2,3
1761796789.86415,req_p0utktdye,True,True,1,1,7.671970635419758,5.39,44.86,0.9082905678974161,41,61,7.671970635419758,5.39,44.86,0.9082905678974161,41,61
1761796790.04031,req_zppyx0gq0,True,True,1,1,5.943911918184977,1.05,9.02,0.9665900349046109,20,32,5.943911918184977,1.05,9.02,0.9665900349046109,20,32
1761796790.142994,req_nygxyps20,True,True,2,2,39.58233580563539,0.16,0.28,0.776438500757293,6,8,39.58233580563539,0.16,0.28,0.776438500757293,6,8
1761796790.313154,req_g7ig55uge,True,True,1,1,7.698811830728362,0.49,0.43,0.859712518952726,4,6,7.698811830728362,0.49,0.43,0.859712518952726,4,6
1761796790.404128,req_aduen964q,True,True,1,1,9.843985445932747,1.53,9.56,0.8399747256968471,13,40,9.843985445932747,1.53,9.56,0.8399747256968471,13,40
1761796790.577743,req_6d7e9hgty,True,True,1,1,10.009218385137014,16.93,46.86,0.8349930630712166,40,77,8.958748213816344,16.93,46.86,0.8671746023380886,40,77
1761796790.8066711,req_rzlci2b6l,True,True,1,1,8.022277127782992,2.27,13.76,0.8969080086872487,28,24,8.022277127782992,2.27,13.76,0.8969080086872487,28,24
1761796790.8992262,req_k1o74wn9x,True,True,1,1,5.800435476631944,2.78,10.34,0.9715955352122797,36,49,5.800435476631944,2.78,10.34,0.9715955352122797,36,49
1761796791.0761678,req_r49l4q5ug,True,True,1,1,9.969358451051477,0.55,1.66,0.7642220396406074,12,17,9.969358451051477,0.55,1.66,0.7642220396406074,12,17
1761796791.168586,req_f78my60qo,True,True,1,1,10.491062137704297,1.77,7.25,0.8206338603094688,12,50,10.491062137704297,1.77,7.25,0.8206338603094688,12,50
1761796791.348247,req_2d8033t3y,True,True,1,1,8.965462448615291,2.39,11.04,0.8669650207682424,27,43,8.965462448615291,2.39,11.04,0.8669650207682424,27,43
1761796791.442587,req_wmdco8l6h,True,True,1,1,12.862710883334142,16.11,34.21,0.7534763925483959,43,57,12.862710883334142,16.11,34.21,0.7534763925483959,43,57
1761796791.616301,req_9v60ncbe5,True,True,1,1,6.757252737626505,1.95,0.67,0.8579056946292682,15,13,6.757252737626505,1.95,0.67,0.8579056946292682,15,13
1761796791.969852,req_ju4co1bhw,True,True,1,1,8.139270167102245,4.24,5.53,0.8931384008001855,11,17,8.139270167102245,4.24,5.53,0.8931384008001855,11,17
1761796792.177367,req_b56dn7zzg,True,True,1,1,6.8413818539888505,1.99,7.91,0.9358596627138925,8,16,6.8413818539888505,1.99,7.91,0.9358596627138925,8,16
1761796792.3900008,req_70oa5noge,True,True,1,1,7.363628636397866,2.24,8.78,0.9184290425691776,5,22,7.363628636397866,2.24,8.78,0.9184290425691776,5,22
1761796792.5876968,req_lt6ocdbdd,True,True,1,1,7.306601796249297,2.19,6.72,0.9203164831553149,11,41,7.306601796249297,2.19,6.72,0.9203164831553149,11,41
1761796792.6802409,req_2vmm7zt6l,True,True,1,1,9.064865425229822,0.26,0.2,0.8638681246728334,2,1,9.064865425229822,0.26,0.2,0.8638681246728334,2,1
1761796792.9063811,req_0vmjt863e,True,True,1,1,10.107194485113867,1.05,5.12,0.8320531138270495,28,22,10.107194485113867,1.05,5.12,0.8320531138270495,28,22
1761796792.9995189,req_l2i1s5xo1,True,True,1,1,12.437630570031857,1.72,6.07,0.7650954355977732,23,30,12.437630570031857,1.72,6.07,0.7650954355977732,23,30
1761796793.183237,req_c0ioej0ji,True,True,1,1,8.745361920916865,1.02,15.33,0.8738618089537962,20,37,7.614819805116696,1.02,15.33,0.9101612357855737,20,37
1761796793.272253,req_tjqnummx7,True,True,1,1,5.099765491158445,2.71,7.59,0.9964148842470926,19,20,5.099765491158445,2.71,7.59,0.9964148842470926,19,20
1761796793.459824,req_j0tlyf78m,True,True,1,1,7.447838259929624,0.14,0.45,0.8675152592888754,5,7,7.447838259929624,0.14,0.45,0.8675152592888754,5,7
1761796793.558448,req_pm6gvf9sr,True,True,3,3,28.35086585019971,2.79,8.83,0.8642409232417436,38,22,28.35086585019971,2.79,8.83,0.8642409232417436,38,22
1761796793.7597709,req_ffh5k9dch,True,True,1,1,4.9048991469311725,0.22,0.33,0.9506813230427392,2,8,4.9048991469311725,0.22,0.33,0.9506813230427392,2,8
1761796793.987062,req_qxci7y6gj,True,True,1,1,9.50802907041805,0.28,0.4,0.805502440531809,5,5,9.50802907041805,0.28,0.4,0.805502440531809,5,5
1761796794.0901701,req_i15pcenvw,True,True,2,2,43.55096989858587,0.21,0.32,0.770451050279895,1,6,43.55096989858587,0.21,0.32,0.770451050279895,1,6
1761796794.266577,req_0k57t5f7s,True,True,1,1,6.711042330169912,0.26,0.1,0.9402612433374987,1,3,6.711042330169912,0.26,0.1,0.9402612433374987,1,3
1761796794.357453,req_0pijh4s5x,True,True,1,1,9.811434302330623,17.45,74.5,0.8409596196188234,21,72,9.811434302330623,17.45,74.5,0.8409596196188234,21,72
1761796794.5480661,req_s922zccfq,True,True,1,1,9.770049740404632,2.49,13.43,0.8422134522309367,31,23,9.770049740404632,2.49,13.43,0.8422134522309367,31,23
1761796794.640363,req_3dnl572vg,True,True,1,1,12.642959731443982,14.25,50,0.7594608158344113,40,76,12.642959731443982,14.25,50,0.7594608158344113,40,76
1761796794.826398,req_md21ibkuz,True,True,1,1,3.606800490592784,0.62,0.64,0.9609385482737023,14,20,3.606800490592784,0.62,0.64,0.9609385482737023,14,20
1761796795.054425,req_414ueuwnl,True,True,1,1,5.785531063741818,1.42,1.92,0.8884480359025112,12,18,5.785531063741818,1.42,1.92,0.8884480359025112,12,18
1761796795.1477902,req_cc9umzv5u,True,True,1,1,12.171901848996797,0.14,0.31,0.7724496374585518,2,4,12.171901848996797,0.14,0.31,0.7724496374585518,2,4
1761796795.329243,req_fd51qwjo9,True,True,1,1,7.069300711013371,1.85,6.32,0.9282122769914293,24,34,7.069300711013371,1.85,6.32,0.9282122769914293,24,34
1761796795.422285,req_gg5uo979n,True,True,1,1,7.573080861592576,0.19,0.47,0.8636126685212567,6,5,7.573080861592576,0.19,0.47,0.8636126685212567,6,5
1761796795.601262,req_fkqiusdhe,True,True,1,1,9.855499198116757,0.29,0.3,0.8396266324533288,3,6,9.855499198116757,0.29,0.3,0.8396266324533288,3,6
1761796806.414386,req_dpvk15chr,True,True,1,1,5.743506915643444,2.98,14.09,0.9735887923178399,16,41,5.743506915643444,2.98,14.09,0.9735887923178399,16,41
1761796806.6853602,req_phj95jik2,True,True,1,1,4.511158578159639,1.28,1.51,0.9301571684187139,11,10,4.511158578159639,1.28,1.51,0.9301571684187139,11,10
1761796806.6884532,req_szsercndh,True,True,1,1,6.320486879948847,0.35,0.24,0.9034472744274904,6,9,6.320486879948847,0.35,0.24,0.9034472744274904,6,9
1761796806.6903198,req_6i5gnrng6,True,True,1,1,7.443155484324972,0.39,0.11,0.8676615172711517,3,8,7.443155484324972,0.39,0.11,0.8676615172711517,3,8
1761796806.692671,req_8yjxmbx85,True,True,1,1,8.52963149259216,0.91,0.97,0.8048762551153845,9,17,8.52963149259216,0.91,0.97,0.8048762551153845,9,17
1761796806.694752,req_2df4umf8g,True,True,1,1,7.993644461227598,0.44,0.34,0.8506358072356414,6,9,7.993644461227598,0.44,0.34,0.8506358072356414,6,9
1761796806.696556,req_0vlrhbr3c,True,True,1,1,8.593168310834,0.4,0.35,0.8324733587092709,2,9,8.593168310834,0.4,0.35,0.8324733587092709,2,9
1761796806.703808,req_rqf542n02,True,True,4,3,49.6579884607392,18.66,42.93,0.7901921643885609,39,65,37.426868933154175,18.66,42.93,0.8086797870764921,39,65
1761796806.711745,req_6a8ubsx0n,True,True,4,3,44.14910601542421,0.18,0.47,0.8061204013620048,3,5,36.96742506333547,0.18,0.47,0.8175222794493094,3,5
1761796806.713482,req_5fjfysl3p,True,True,1,1,6.318406570193781,0.28,0.34,0.9536461039974568,2,4,6.318406570193781,0.28,0.34,0.9536461039974568,2,4
1761796806.715043,req_mj0crt2ig,True,True,1,1,9.523826684391821,1.87,8.66,0.8497120423179888,16,12,9.523826684391821,1.87,8.66,0.8497120423179888,16,12
1761796806.716867,req_gxnipuoep,True,True,1,1,13.92444943390796,2.8,10.42,0.72522003064927,17,59,13.92444943390796,2.8,10.42,0.72522003064927,17,59
1761796806.718291,req_r1chunrni,True,True,1,1,9.491841048018715,1.38,10.92,0.8506910347510123,15,38,9.491841048018715,1.38,10.92,0.8506910347510123,15,38
1761796806.720097,req_f0wqc3ijd,True,True,1,1,9.22297625867669,2.96,10,0.858964963552406,29,20,9.22297625867669,2.96,10,0.858964963552406,29,20
1761796806.721926,req_1pclsp1pf,True,True,1,1,10.56580733624514,0.19,0.11,0.818428644697613,2,1,10.56580733624514,0.19,0.11,0.818428644697613,2,1
1761796806.723376,req_o2frcc0iz,True,True,1,1,9.953370914942944,1.94,7.21,0.8366735127920237,29,46,9.953370914942944,1.94,7.21,0.8366735127920237,29,46
1761796806.730282,req_2kpruvnh8,True,True,3,3,53.30071484969811,0.2,0.35,0.6614199254553577,5,7,54.1724287096647,0.2,0.35,0.40857858734512925,5,7
1761796806.731769,req_gqklfks7n,True,True,1,1,6.957002582428124,1.39,15.08,0.9319723864878302,9,11,6.957002582428124,1.39,15.08,0.9319723864878302,9,11
1761796806.733396,req_oy1k0kj1l,True,True,1,1,5.631928369953503,1.53,10.12,0.9775073956016704,22,41,5.631928369953503,1.53,10.12,0.9775073956016704,22,41
1761796806.7355552,req_9ysvi0pvb,True,True,1,1,10.677766015116344,2.76,8.98,0.8151365966413661,12,44,10.677766015116344,2.76,8.98,0.8151365966413661,12,44
1761796806.737509,req_m9wy9ahjl,True,True,1,1,7.916422219331594,0.41,0.44,0.8530038654588844,2,9,7.916422219331594,0.41,0.44,0.8530038654588844,2,9
1761796806.7430248,req_l72xe2owx,True,True,2,2,40.04681673685318,0.32,0.46,0.7935757454849822,5,6,38.50980196643088,0.32,0.46,0.7941248172866904,5,6
1761796806.7474492,req_mb5kddhqc,True,True,2,2,44.49839649374586,0.2,0.45,0.7795102344860169,1,4,42.961381723323555,0.2,0.45,0.7800495744183854,1,4
