episode,reward,success_rate,qscore
29522,1.8816783428192139,1,11.8
29523,1.7604979276657104,1,9.49
29524,1.9610826969146729,1,11.41
29525,1.9909110069274902,1,11.68
29526,1.9556204080581665,1,11.36
29527,1.9267889261245728,1,11.09
29528,1.7849557399749756,1,10.83
29529,2.0,1,11.84
29530,2.0,1,11.9
29531,1.8529963493347168,1,11.54
29532,1.9785735607147217,1,11.57
29533,2.0,1,11.8
29534,2.0,1,12.0
29535,2.0,1,11.91
29536,1.8036943674087524,1,9.95
29537,1.9719419479370117,1,11.51
29538,1.1649874448776245,1,6.43
29539,1.558854579925537,1,8.55
29540,2.0,1,11.83
29541,2.0,1,11.79
29542,2.0,1,11.93
29543,1.9753780364990234,1,11.54
29544,1.8137938976287842,1,11.21
29545,1.9989643096923828,1,11.75
29546,1.9729714393615723,1,11.52
29547,1.9892717599868774,1,11.66
29548,1.9862323999404907,1,11.64
29549,2.0,1,11.84
29550,1.875573992729187,1,11.74
29551,1.5638009309768677,1,8.64
29552,2.0,1,11.91
29553,2.0,1,11.88
29554,1.7478669881820679,1,9.35
29555,2.0,1,11.95
29556,1.9577665328979492,1,11.38
29557,2.0,1,11.96
29558,1.9652862548828125,1,11.45
29559,1.3484362363815308,1,4.52
29560,2.0,1,11.84
29561,1.9948852062225342,1,11.72
29562,2.0,1,12.0
29563,1.9827754497528076,1,11.61
29564,1.9785661697387695,1,11.57
29565,1.8050169944763184,1,11.67
29566,2.0,1,11.83
29567,2.0,1,11.88
29568,1.9992276430130005,1,11.75
29569,1.9890855550765991,1,11.66
29570,1.9855904579162598,1,11.63
29571,2.0,1,11.89
29572,2.0,1,11.88
29573,2.0,1,11.87
29574,1.8834254741668701,1,11.82
29575,1.8231680393218994,1,11.16
29576,2.0,1,11.94
29577,1.9450258016586304,1,11.25
29578,2.0,1,12.0
29579,2.0,1,11.83
29580,1.7574079036712646,1,9.57
29581,1.956121802330017,1,11.36
29582,2.0,1,11.89
29583,1.7377429008483887,1,10.51
29584,2.0,1,11.91
29585,2.0,1,11.99
29586,2.0,1,11.84
29587,2.0,1,11.77
29588,2.0,1,11.95
29589,1.9815728664398193,1,11.6
29590,1.793656826019287,1,9.96
29591,2.0,1,11.93
29592,2.0,1,12.0
29593,1.997041940689087,1,11.73
29594,1.9906890392303467,1,11.68
29595,1.8248348236083984,1,11.29
29596,1.9605913162231445,1,11.4
29597,2.0,1,11.8
29598,1.9569017887115479,1,11.37
29599,1.9930535554885864,1,11.7
29600,2.0,1,12.0
29601,2.0,1,11.84
29602,1.6907570362091064,1,8.73
29603,2.0,1,11.92
29604,2.0,1,11.98
29605,2.0,1,11.99
29606,1.6354444026947021,1,9.31
29607,1.9620553255081177,1,11.42
29608,2.0,1,11.81
29609,2.0,1,11.81
29610,1.9772931337356567,1,11.55
29611,1.8329598903656006,1,10.25
29612,1.9026947021484375,1,11.98
29613,1.9689157009124756,1,11.49
29614,1.7939891815185547,1,11.58
29615,2.0,1,12.0
29616,1.991026520729065,1,11.69
29617,2.0,1,11.8
29618,1.8449785709381104,1,11.48
29619,1.9958692789077759,1,11.73
29620,2.0,1,11.96
29621,2.0,1,11.76
29622,1.7998136281967163,1,11.01
29623,2.0,1,11.82
29624,1.9634207487106323,1,11.43
29625,1.9752731323242188,1,11.54
29626,1.825622797012329,1,11.3
29627,1.356339931488037,1,4.75
29628,1.9971727132797241,1,11.74
29629,1.9335358142852783,1,11.16
29630,2.0,1,11.77
29631,1.9821043014526367,1,11.6
29632,1.9675511121749878,1,11.47
29633,1.9995514154434204,1,11.76
29634,1.881250023841858,1,11.8
29635,1.6447625160217285,1,9.4
29636,1.5068721771240234,1,7.62
29637,1.4289642572402954,1,7.59
29638,1.509907841682434,1,7.84
29639,1.8126864433288574,1,10.15
29640,1.9873486757278442,1,11.65
29641,2.0,1,11.87
29642,2.0,1,11.83
29643,1.9656137228012085,1,11.45
29644,1.7566678524017334,1,9.58
29645,2.0,1,11.94
29646,2.0,1,11.88
29647,2.0,1,11.86
29648,1.756662368774414,1,9.66
29649,1.4461374282836914,1,5.91
29650,2.0,1,11.78
29651,1.8207279443740845,1,11.17
29652,2.0,1,11.96
29653,2.0,1,11.94
29654,2.0,1,11.87
29655,2.0,1,11.95
29656,1.9426937103271484,1,11.23
29657,2.0,1,12.0
29658,1.878872036933899,1,11.77
29659,1.9616856575012207,1,11.41
29660,2.0,1,11.89
29661,2.0,1,12.0
29662,1.9625623226165771,1,11.44
29663,1.984397292137146,1,11.62
29664,2.0,1,11.93
29665,2.0,1,11.87
29666,1.7931718826293945,1,9.96
29667,1.9781628847122192,1,11.56
29668,2.0,1,11.78
29669,1.9869807958602905,1,11.65
29670,2.0,1,11.83
29671,1.5826855897903442,1,10.71
29672,1.804223656654358,1,11.66
29673,1.7956485748291016,1,10.01
29674,2.0,1,11.85
29675,2.0,1,11.87
29676,2.0,1,12.0
29677,1.8378021717071533,1,11.41
29678,1.690291166305542,1,8.75
29679,1.854278802871704,1,11.56
29680,1.9546051025390625,1,11.37
29681,1.8677335977554321,1,11.68
29682,2.0,1,11.9
29683,2.0,1,11.86
29684,1.9912225008010864,1,11.68
29685,1.989503264427185,1,11.67
29686,1.7997500896453857,1,11.62
29687,1.9342091083526611,1,11.16
29688,1.8148493766784668,1,11.14
29689,2.0,1,11.79
29690,1.865662932395935,1,11.66
29691,2.0,1,11.96
29692,1.4530383348464966,1,6.9
29693,1.9905848503112793,1,11.68
29694,1.4427855014801025,1,6.51
29695,1.994264006614685,1,11.71
29696,2.0,1,11.95
29697,1.5136164426803589,1,7.86
29698,2.0,1,11.8
29699,1.4608933925628662,1,6.84
29700,2.0,1,11.86
29701,1.9987114667892456,1,11.75
29702,1.9373416900634766,1,11.19
29703,1.8238321542739868,1,10.14
29704,2.0,1,12.0
29705,2.0,1,11.8
29706,1.887810230255127,1,11.85
29707,2.0,1,11.85
29708,2.0,1,11.91
29709,1.8427492380142212,1,11.46
29710,2.0,1,11.85
29711,2.0,1,11.89
29712,1.9766719341278076,1,11.55
29713,1.9933584928512573,1,11.7
29714,2.0,1,11.77
29715,2.0,1,11.92
29716,1.9964255094528198,1,11.73
29717,2.0,1,11.97
29718,2.0,1,11.99
29719,2.0,1,11.83
29720,1.9789055585861206,1,11.57
29721,2.0,1,12.0
29722,2.0,1,11.84
29723,1.9584673643112183,1,11.38
29724,2.0,1,11.99
29725,1.9904301166534424,1,11.67
29726,1.9444000720977783,1,11.26
29727,2.0,1,11.97
29728,2.0,1,11.79
29729,1.846529245376587,1,11.49
29730,2.0,1,11.78
29731,2.0,1,11.92
29732,1.88482666015625,1,11.83
29733,2.0,1,11.84
29734,1.9534764289855957,1,11.35
29735,2.0,1,11.83
29736,2.0,1,11.77
29737,1.9611897468566895,1,11.41
29738,2.0,1,11.81
29739,1.9859424829483032,1,11.64
29740,2.0,1,11.92
29741,1.93863046169281,1,11.19
29742,2.0,1,11.78
29743,1.986703872680664,1,11.64
29744,2.0,1,11.93
29745,1.7795870304107666,1,10.77
29746,2.0,1,11.79
29747,1.9751874208450317,1,11.53
29748,1.8469277620315552,1,11.49
29749,2.0,1,11.8
29750,2.0,1,11.93
29751,2.0,1,11.88
29752,2.0,1,11.89
29753,2.0,1,11.87
29754,2.0,1,11.91
29755,2.0,1,11.87
29756,1.9949842691421509,1,11.71
29757,1.8359227180480957,1,11.39
29758,2.0,1,11.81
29759,1.883644700050354,1,11.82
29760,2.0,1,11.97
29761,2.0,1,12.0
29762,1.991666555404663,1,11.68
29763,1.8971893787384033,1,11.94
29764,1.9047141075134277,1,12.0
29765,1.9879268407821655,1,11.65
29766,1.9842100143432617,1,11.63
29767,1.6720761060714722,1,8.51
29768,1.9716886281967163,1,11.51
29769,2.0,1,11.84
29770,1.998810052871704,1,11.75
29771,1.9404964447021484,1,11.22
29772,1.8747434616088867,1,11.74
29773,2.0,1,11.87
29774,2.0,1,11.84
29775,2.0,1,11.83
29776,2.0,1,11.88
29777,1.8507097959518433,1,11.52
29778,1.7447798252105713,1,9.42
29779,2.0,1,11.78
29780,1.6199449300765991,1,8.54
29781,2.0,1,11.85
29782,2.0,1,11.78
29783,2.0,1,11.86
29784,1.9566855430603027,1,11.38
29785,1.9734141826629639,1,11.52
29786,1.8710906505584717,1,11.7
29787,1.9328134059906006,1,11.13
29788,1.9689562320709229,1,11.48
29789,2.0,1,11.78
29790,1.8981164693832397,1,11.94
29791,1.9627116918563843,1,11.42
29792,1.8469066619873047,1,11.48
29793,1.9932503700256348,1,11.7
29794,1.9870518445968628,1,11.65
29795,1.43251633644104,1,7.69
29796,1.6987364292144775,1,8.84
29797,2.0,1,11.84
29798,2.0,1,11.81
29799,1.9452368021011353,1,11.25
29800,1.9812874794006348,1,11.59
29801,1.8800435066223145,1,11.78
29802,1.9930528402328491,1,11.7
29803,2.0,1,11.82
29804,1.7274094820022583,1,10.38
29805,1.938625693321228,1,11.19
29806,2.0,1,11.86
29807,1.512615442276001,1,7.86
29808,1.973598599433899,1,11.53
29809,1.8509058952331543,1,11.53
29810,1.9721927642822266,1,11.52
29811,2.0,1,11.84
29812,1.9948409795761108,1,11.71
29813,1.980259656906128,1,11.59
29814,1.9895700216293335,1,11.66
29815,1.9935834407806396,1,11.7
29816,1.440539002418518,1,5.83
29817,1.9814471006393433,1,11.6
29818,2.0,1,11.89
29819,2.0,1,11.8
29820,1.974726676940918,1,11.54
29821,2.0,1,11.81
29822,1.993159294128418,1,11.7
29823,1.960927963256836,1,11.41
29824,1.9888436794281006,1,11.66
29825,1.832253098487854,1,11.37
29826,1.9622515439987183,1,11.96
29827,2.0,1,11.88
29828,1.8296972513198853,1,11.29
29829,1.9685956239700317,1,11.48
29830,1.9769082069396973,1,11.54
29831,1.903353214263916,1,10.91
29832,1.9954981803894043,1,11.72
29833,1.8531768321990967,1,10.43
29834,1.8596770763397217,1,10.5
29835,2.0,1,11.96
29836,1.7508922815322876,1,9.56
29837,1.9450596570968628,1,11.25
29838,1.9756656885147095,1,11.54
29839,1.9655011892318726,1,11.99
29840,2.0,1,11.82
29841,1.3459404706954956,1,4.44
29842,1.620869517326355,1,7.55
29843,2.0,1,11.98
29844,2.0,1,11.81
29845,1.8704662322998047,1,11.7
29846,1.601823329925537,1,9.09
29847,1.584088683128357,1,8.46
29848,2.0,1,11.95
29849,1.9989897012710571,1,11.76
29850,1.8785814046859741,1,11.77
29851,1.8785160779953003,1,11.77
29852,2.0,1,11.84
29853,1.9777637720108032,1,11.56
29854,1.9501656293869019,1,11.3
29855,1.9590319395065308,1,11.39
29856,1.9933655261993408,1,11.7
29857,2.0,1,11.88
29858,2.0,1,11.79
29859,2.0,1,11.81
29860,1.9424927234649658,1,11.23
29861,1.8822579383850098,1,11.8
29862,2.0,1,11.86
29863,1.9739222526550293,1,11.53
29864,2.0,1,11.8
29865,1.9289450645446777,1,11.11
29866,1.9898879528045654,1,11.68
29867,1.4835678339004517,1,7.3
29868,2.0,1,12.0
29869,1.9883941411972046,1,11.65
29870,1.9694545269012451,1,11.49
29871,2.0,1,11.96
29872,2.0,1,11.79
29873,1.9983956813812256,1,11.75
29874,2.0,1,11.89
29875,1.9805594682693481,1,11.59
29876,2.0,1,11.8
29877,2.0,1,11.86
29878,1.9998842477798462,1,11.76
29879,2.0,1,11.77
29880,2.0,1,11.98
29881,1.9935137033462524,1,11.7
29882,1.8215742111206055,1,11.82
29883,2.0,1,11.82
29884,1.8193767070770264,1,11.26
29885,1.9962877035140991,1,11.73
29886,1.9878958463668823,1,11.65
29887,1.9978032112121582,1,11.73
29888,1.9692413806915283,1,11.48
29889,1.9192500114440918,1,11.02
29890,2.0,1,11.84
29891,1.9710156917572021,1,11.51
29892,1.9382153749465942,1,11.19
29893,1.983302116394043,1,11.61
29894,1.9513602256774902,1,11.31
29895,1.9854947328567505,1,11.63
29896,2.0,1,11.94
29897,2.0,1,11.78
29898,1.8383828401565552,1,11.42
29899,1.8496440649032593,1,11.51
29900,1.829706072807312,1,11.35
29901,2.0,1,11.83
29902,1.7036513090133667,1,8.76
29903,2.0,1,11.95
29904,1.988829255104065,1,11.66
29905,1.9617570638656616,1,11.42
29906,1.882041335105896,1,10.71
29907,2.0,1,11.87
29908,1.8593841791152954,1,11.6
29909,2.0,1,11.76
29910,1.943578839302063,1,11.8
29911,1.9976885318756104,1,11.74
29912,2.0,1,11.85
29913,2.0,1,11.97
29914,2.0,1,11.85
29915,2.0,1,12.0
29916,1.9838265180587769,1,11.61
29917,1.9577065706253052,1,11.38
29918,1.9942303895950317,1,11.71
29919,1.3854948282241821,1,6.52
29920,1.7982124090194702,1,10.9
29921,2.0,1,12.0
29922,1.976858139038086,1,11.55
29923,1.8334509134292603,1,11.37
29924,1.9645638465881348,1,11.45
29925,2.0,1,11.76
29926,1.7658072710037231,1,9.71
29927,1.6841551065444946,1,9.99
29928,2.0,1,12.0
29929,1.8587746620178223,1,11.6
29930,1.8476483821868896,1,11.49
29931,1.991032600402832,1,11.68
29932,1.9437708854675293,1,11.24
29933,2.0,1,11.78
29934,1.9901297092437744,1,11.67
29935,1.791600227355957,1,10.82
29936,1.766890525817871,1,10.59
29937,1.4394572973251343,1,5.8
29938,2.0,1,12.0
29939,2.0,1,11.82
29940,1.9239318370819092,1,11.63
29941,2.0,1,11.9
29942,1.989781141281128,1,11.67
29943,1.994288444519043,1,11.71
29944,2.0,1,11.89
29945,1.883661150932312,1,11.82
29946,1.4470305442810059,1,5.95
29947,1.9790841341018677,1,11.57
29948,2.0,1,11.94
29949,1.5811854600906372,1,7.08
29950,1.9882014989852905,1,11.65
29951,2.0,1,11.92
29952,2.0,1,11.94
29953,1.9665958881378174,1,11.46
29954,1.9893332719802856,1,11.66
29955,1.4547855854034424,1,6.75
29956,1.9942888021469116,1,11.71
29957,2.0,1,12.0
29958,1.9787170886993408,1,11.57
29959,2.0,1,11.87
29960,2.0,1,11.88
29961,1.3443468809127808,1,4.37
29962,1.9885833263397217,1,11.66
29963,1.9693864583969116,1,11.49
29964,2.0,1,11.84
29965,1.9830124378204346,1,11.6
29966,1.9796478748321533,1,11.58
29967,2.0,1,12.0
29968,2.0,1,11.78
29969,2.0,1,11.87
29970,1.9970066547393799,1,11.73
29971,1.9797205924987793,1,11.58
29972,1.956087350845337,1,11.36
29973,1.6293607950210571,1,9.24
29974,1.5909088850021362,1,8.67
29975,1.9899113178253174,1,11.67
29976,2.0,1,11.88
29977,1.9949101209640503,1,11.71
29978,2.0,1,11.96
29979,2.0,1,12.0
29980,1.9845705032348633,1,11.62
29981,1.9790270328521729,1,11.58
29982,2.0,1,11.92
29983,1.447999119758606,1,6.61
29984,1.881597876548767,1,10.69
29985,1.8588749170303345,1,11.6
29986,1.9911746978759766,1,11.68
29987,2.0,1,11.88
29988,1.9733165502548218,1,11.53
29989,1.3440488576889038,1,4.33
29990,2.0,1,12.0
29991,2.0,1,12.0
29992,2.0,1,11.85
29993,1.9999765157699585,1,11.76
29994,1.8713444471359253,1,11.71
29995,1.999204397201538,1,11.75
29996,1.7729681730270386,1,9.89
29997,1.7338823080062866,1,10.98
29998,1.953376293182373,1,11.34
29999,1.8661315441131592,1,10.56
30000,1.3469265699386597,1,4.47
30001,1.9948967695236206,1,11.71
30002,1.9797358512878418,1,11.58
30003,2.0,1,12.0
30004,2.0,1,11.93
30005,1.8841134309768677,1,11.82
30006,1.7533646821975708,1,10.66
30007,1.9596139192581177,1,11.94
30008,2.0,1,12.0
30009,1.9936091899871826,1,11.7
30010,1.448722243309021,1,6.7
30011,1.4496009349822998,1,6.47
30012,1.4690213203430176,1,6.3
30013,1.9715933799743652,1,11.51
30014,2.0,1,11.89
30015,1.9964743852615356,1,11.73
30016,1.834875464439392,1,11.38
30017,2.0,1,11.83
30018,1.4575273990631104,1,8.08
30019,1.9630711078643799,1,11.43
30020,2.0,1,11.83
30021,2.0,1,11.94
30022,2.0,1,11.83
30023,1.9697391986846924,1,11.49
30024,2.0,1,12.0
30025,1.8563084602355957,1,11.57
30026,1.9796452522277832,1,11.57
30027,2.0,1,11.94
30028,2.0,1,11.82
30029,2.0,1,12.0
30030,1.9698654413223267,1,11.49
30031,2.0,1,11.97
30032,2.0,1,11.87
30033,2.0,1,11.87
30034,2.0,1,12.0
30035,1.8969556093215942,1,11.93
30036,1.9985651969909668,1,11.75
30037,1.8816380500793457,1,11.8
30038,2.0,1,12.0
30039,2.0,1,11.97
30040,1.900238275527954,1,11.96
30041,1.7418959140777588,1,10.19
30042,2.0,1,11.95
30043,1.8129606246948242,1,10.16
30044,2.0,1,11.95
30045,2.0,1,11.96
30046,1.9995696544647217,1,11.76
30047,2.0,1,11.97
30048,1.8159043788909912,1,11.15
30049,1.9933271408081055,1,11.71
30050,1.9736169576644897,1,11.52
30051,1.7506252527236938,1,9.36
30052,1.7339236736297607,1,10.87
30053,2.0,1,12.0
30054,2.0,1,11.85
30055,1.9886845350265503,1,11.66
30056,2.0,1,11.77
30057,2.0,1,11.84
30058,1.9494762420654297,1,11.31
30059,1.981842041015625,1,11.59
30060,1.979372262954712,1,11.57
30061,1.3534504175186157,1,4.67
30062,1.9886784553527832,1,11.66
30063,1.8324366807937622,1,11.29
30064,2.0,1,11.78
30065,2.0,1,11.78
30066,1.9944502115249634,1,11.71
30067,2.0,1,11.92
30068,1.7628358602523804,1,9.65
30069,1.9610540866851807,1,11.41
30070,2.0,1,11.95
30071,2.0,1,11.85
30072,2.0,1,11.98
30073,1.983891487121582,1,11.62
30074,2.0,1,11.84
30075,1.447471022605896,1,6.54
30076,1.9960130453109741,1,11.73
30077,2.0,1,11.94
30078,1.4515939950942993,1,6.03
30079,1.9631595611572266,1,11.43
30080,2.0,1,11.87
30081,2.0,1,11.85
30082,1.9944300651550293,1,11.71
30083,2.0,1,11.79
30084,1.9546964168548584,1,11.9
30085,1.9610124826431274,1,11.41
30086,1.9914724826812744,1,11.69
30087,1.4184315204620361,1,5.89
30088,2.0,1,11.78
30089,2.0,1,11.89
30090,1.987143874168396,1,11.65
30091,2.0,1,11.87
30092,2.0,1,11.86
30093,2.0,1,11.86
30094,1.8724218606948853,1,11.72
30095,1.3657282590866089,1,4.96
30096,1.4480295181274414,1,6.78
30097,1.3506484031677246,1,4.59
30098,1.8925833702087402,1,11.9
30099,2.0,1,11.78
30100,1.766485571861267,1,10.59
30101,1.991305947303772,1,11.68
30102,1.4452288150787354,1,6.46
30103,1.9047141075134277,1,12.0
30104,1.6588512659072876,1,8.22
30105,1.990779995918274,1,11.68
30106,2.0,1,11.82
30107,1.9599016904830933,1,11.4
30108,2.0,1,12.0
30109,2.0,1,11.99
30110,2.0,1,11.87
30111,2.0,1,12.0
30112,1.979439377784729,1,11.58
30113,1.7144676446914673,1,10.29
30114,1.9844913482666016,1,11.62
30115,2.0,1,11.88
30116,2.0,1,11.83
30117,2.0,1,12.0
30118,1.985954761505127,1,11.64
30119,1.9785668849945068,1,11.57
30120,2.0,1,11.77
30121,1.5353562831878662,1,8.8
30122,2.0,1,12.0
30123,1.9975109100341797,1,11.74
30124,1.9749248027801514,1,11.54
30125,1.868504524230957,1,11.68
30126,1.9794830083847046,1,11.57
30127,2.0,1,12.0
30128,1.9687179327011108,1,11.48
30129,1.991027593612671,1,11.68
30130,1.9839411973953247,1,11.62
30131,1.3418530225753784,1,4.25
30132,1.9799144268035889,1,11.57
30133,1.8741058111190796,1,11.73
30134,1.9478846788406372,1,11.29
30135,1.3539180755615234,1,4.68
30136,1.9600019454956055,1,11.4
30137,2.0,1,12.0
30138,2.0,1,11.83
30139,2.0,1,11.84
30140,2.0,1,11.84
30141,2.0,1,11.95
30142,1.9624199867248535,1,11.42
30143,2.0,1,11.84
30144,2.0,1,11.77
30145,1.9954497814178467,1,11.72
30146,2.0,1,11.88
30147,1.9883933067321777,1,11.66
30148,2.0,1,11.85
30149,2.0,1,12.0
30150,2.0,1,11.95
30151,1.4591768980026245,1,6.17
30152,2.0,1,11.82
30153,1.985044240951538,1,11.62
30154,1.9625362157821655,1,11.42
30155,1.9700819253921509,1,11.48
30156,2.0,1,11.85
30157,1.997045874595642,1,11.73
30158,1.9544494152069092,1,11.35
30159,2.0,1,11.9
30160,1.526247501373291,1,8.08
30161,1.956976294517517,1,11.92
30162,1.819273829460144,1,11.2
30163,1.9858206510543823,1,11.63
30164,1.360975980758667,1,4.86
30165,2.0,1,12.0
30166,1.9685124158859253,1,11.48
30167,1.9684182405471802,1,11.49
30168,2.0,1,11.91
30169,1.7396310567855835,1,9.26
30170,1.971101999282837,1,11.49
30171,1.9760524034500122,1,11.55
30172,1.5901923179626465,1,8.95
30173,2.0,1,12.0
30174,2.0,1,12.0
30175,1.3452814817428589,1,4.41
30176,1.944362759590149,1,11.81
30177,1.9998868703842163,1,11.76
30178,2.0,1,11.86
30179,1.8680607080459595,1,11.68
30180,1.9746062755584717,1,11.53
30181,1.6907720565795898,1,8.55
30182,1.3470219373703003,1,4.48
30183,2.0,1,11.91
30184,1.9533621072769165,1,11.33
30185,2.0,1,11.83
30186,1.8755074739456177,1,11.74
30187,2.0,1,11.89
30188,2.0,1,11.88
30189,2.0,1,11.77
30190,2.0,1,11.94
30191,2.0,1,11.86
30192,1.9906734228134155,1,11.68
30193,1.727774739265442,1,10.85
30194,2.0,1,11.96
30195,1.6266627311706543,1,8.61
30196,2.0,1,11.94
30197,1.7877336740493774,1,10.08
30198,1.9865385293960571,1,11.64
30199,1.9680105447769165,1,11.48
30200,1.8981672525405884,1,11.94
30201,2.0,1,11.81
30202,1.9826542139053345,1,11.6
30203,2.0,1,11.93
30204,1.981050729751587,1,11.59
30205,1.3444100618362427,1,4.36
30206,1.9972721338272095,1,11.74
30207,1.8875614404678345,1,11.85
30208,1.3419076204299927,1,4.25
30209,1.3643923997879028,1,4.95
30210,1.9894585609436035,1,11.66
30211,1.9784924983978271,1,11.57
30212,2.0,1,11.77
30213,2.0,1,11.92
30214,2.0,1,11.96
30215,1.945717692375183,1,11.82
30216,2.0,1,11.83
30217,2.0,1,12.0
30218,2.0,1,11.81
30219,1.752255916595459,1,11.13
30220,2.0,1,11.96
30221,1.965301513671875,1,11.45
30222,1.9338792562484741,1,11.16
30223,1.9657714366912842,1,11.45
30224,2.0,1,11.79
30225,1.9985709190368652,1,11.75
30226,2.0,1,12.0
30227,1.962705135345459,1,11.42
30228,2.0,1,12.0
30229,2.0,1,11.95
30230,1.7688543796539307,1,9.82
30231,1.9238286018371582,1,11.06
30232,2.0,1,12.0
30233,2.0,1,11.82
30234,2.0,1,11.8
30235,1.747092366218567,1,9.44
30236,2.0,1,11.9
30237,1.9815229177474976,1,11.6
30238,1.971352219581604,1,11.5
30239,2.0,1,11.93
30240,1.7202889919281006,1,8.89
30241,2.0,1,11.96
30242,1.853139877319336,1,11.54
30243,2.0,1,12.0
30244,1.9823163747787476,1,11.61
30245,1.8803492784500122,1,11.79
30246,1.9789071083068848,1,11.58
30247,2.0,1,12.0
30248,2.0,1,11.81
30249,2.0,1,11.88
30250,1.9163168668746948,1,10.99
30251,1.918919563293457,1,11.58
30252,2.0,1,12.0
30253,2.0,1,11.94
30254,1.9880197048187256,1,11.65
30255,1.99722421169281,1,11.74
30256,2.0,1,11.96
30257,1.9992187023162842,1,11.75
30258,2.0,1,11.94
30259,2.0,1,11.8
30260,1.8959202766418457,1,11.92
30261,2.0,1,11.87
30262,1.9795423746109009,1,11.58
30263,1.9575326442718506,1,11.92
30264,2.0,1,11.81
30265,1.5036753416061401,1,7.76
30266,2.0,1,11.96
30267,1.9561214447021484,1,11.37
30268,2.0,1,12.0
30269,2.0,1,11.88
30270,1.9946397542953491,1,11.72
30271,1.9876853227615356,1,11.65
30272,1.8574702739715576,1,11.59
30273,1.9939583539962769,1,11.71
30274,1.9973680973052979,1,11.74
30275,1.9912850856781006,1,11.68
30276,1.896206021308899,1,11.93
30277,1.999930739402771,1,11.76
30278,1.9435690641403198,1,11.25
30279,2.0,1,12.0
30280,2.0,1,11.95
30281,1.8783403635025024,1,11.77
30282,1.8927812576293945,1,11.9
30283,1.9382799863815308,1,11.2
30284,2.0,1,11.96
30285,1.999330997467041,1,11.75
30286,1.8955793380737305,1,11.92
30287,1.9664762020111084,1,12.0
30288,1.9937447309494019,1,11.7
30289,1.9559941291809082,1,11.91
30290,1.8994184732437134,1,11.95
30291,2.0,1,11.86
30292,2.0,1,12.0
30293,1.8525283336639404,1,11.54
30294,1.4288437366485596,1,5.55
30295,1.9739950895309448,1,11.53
30296,2.0,1,12.0
30297,1.9944137334823608,1,11.72
30298,1.9918283224105835,1,11.69
30299,2.0,1,11.78
30300,1.9664524793624878,1,11.46
30301,2.0,1,12.0
30302,2.0,1,12.0
30303,1.9990755319595337,1,11.75
30304,2.0,1,11.84
30305,1.9273310899734497,1,11.66
30306,1.8882956504821777,1,11.86
30307,1.4961860179901123,1,7.66
30308,2.0,1,11.98
30309,2.0,1,11.94
30310,1.747888207435608,1,9.34
30311,1.991755485534668,1,11.68
30312,1.992490530014038,1,11.7
30313,1.8955620527267456,1,11.92
30314,1.9717799425125122,1,11.51
30315,1.6675193309783936,1,9.82
30316,1.76449453830719,1,9.68
30317,1.969874382019043,1,11.49
30318,1.635068416595459,1,9.29
30319,1.9999102354049683,1,11.76
30320,2.0,1,11.86
30321,1.995336890220642,1,11.72
30322,2.0,1,11.93
30323,1.8944149017333984,1,11.91
30324,2.0,1,11.88
30325,1.906804084777832,1,10.93
30326,2.0,1,11.86
30327,2.0,1,11.81
30328,2.0,1,11.87
30329,1.8900532722473145,1,11.87
30330,1.7206597328186035,1,10.34
30331,1.988031268119812,1,11.65
30332,1.957620620727539,1,11.92
30333,2.0,1,12.0
30334,1.447919487953186,1,6.62
30335,2.0,1,12.0
30336,2.0,1,12.0
30337,1.8719974756240845,1,11.72
30338,1.808799147605896,1,9.97
30339,2.0,1,11.87
30340,2.0,1,11.9
30341,1.9883941411972046,1,11.65
30342,1.9740771055221558,1,11.52
30343,1.8696991205215454,1,11.69
30344,2.0,1,11.87
30345,2.0,1,11.84
30346,1.9773494005203247,1,11.55
30347,1.8962384462356567,1,11.93
30348,2.0,1,11.82
30349,1.9792872667312622,1,11.57
30350,2.0,1,12.0
30351,2.0,1,11.92
30352,2.0,1,11.81
30353,1.9823321104049683,1,11.6
30354,2.0,1,11.99
30355,1.9963405132293701,1,11.73
30356,1.5921223163604736,1,8.62
30357,1.6516058444976807,1,8.05
30358,1.8927505016326904,1,11.9
30359,2.0,1,11.89
30360,2.0,1,11.87
30361,2.0,1,11.87
30362,2.0,1,11.83
30363,1.8048789501190186,1,10.99
30364,1.9729177951812744,1,11.52
30365,1.970235824584961,1,11.5
30366,1.93716299533844,1,11.19
30367,1.7189377546310425,1,10.32
30368,1.614247441291809,1,7.62
30369,1.8124535083770752,1,10.15
30370,1.991877555847168,1,11.69
30371,1.980257511138916,1,11.59
30372,1.893027663230896,1,11.9
30373,1.9573743343353271,1,11.38
30374,2.0,1,12.0
30375,2.0,1,11.81
30376,1.9989466667175293,1,11.75
30377,2.0,1,12.0
30378,1.9984239339828491,1,11.75
30379,2.0,1,12.0
30380,1.954825758934021,1,11.9
30381,1.9878090620040894,1,11.65
30382,1.7333475351333618,1,11.04
30383,1.8784857988357544,1,11.77
30384,2.0,1,11.89
30385,1.9771207571029663,1,11.56
30386,1.9923889636993408,1,11.7
30387,1.9939461946487427,1,11.71
30388,1.9490853548049927,1,11.29
30389,2.0,1,11.89
30390,1.8408476114273071,1,11.44
30391,1.9952706098556519,1,11.72
30392,1.3464641571044922,1,4.45
30393,1.9047141075134277,1,12.0
30394,1.982937216758728,1,11.6
30395,1.990262746810913,1,11.67
30396,1.873480200767517,1,11.73
30397,1.9906642436981201,1,11.67
30398,1.9099823236465454,1,11.5
